2.048339999999999961e+01
4.012100000000000222e+01
5.823479999999999990e+01
7.237279999999999802e+01
8.589900000000000091e+01
9.628820000000000334e+01
1.047900000000000063e+02
1.117758000000000038e+02
1.178388000000000062e+02
1.211577999999999946e+02
1.217039999999999935e+02
1.184980000000000047e+02
1.166820000000000022e+02
1.102646000000000015e+02
1.050330000000000013e+02
9.477779999999999916e+01
8.602119999999999322e+01
7.039660000000000650e+01
5.674560000000000315e+01
4.031799999999999784e+01
2.051660000000000039e+01
